loss,recall,accuracy,precision,dice_coef,jaccard_index,val_loss,val_recall,val_accuracy,val_precision,val_dice_coef,val_jaccard_index
0.0634112021352294,0.934458076953888,0.97385436296463,0.942137479782105,0.90358692407608,0.388817071914673,0.196583042144775,0.831706881523132,0.925428867340088,0.877150416374207,0.805881679058075,0.423710554838181
0.0529808295558946,0.94507771730423,0.978058874607086,0.952237188816071,0.91795164346695,0.37199929356575,0.206224319934845,0.823594093322754,0.916828691959381,0.893420279026032,0.835516273975372,0.391387134790421
0.0515964423767998,0.947121858596802,0.97862982749939,0.95198255777359,0.919606685638428,0.363143652677536,0.17629725933075,0.851741254329681,0.924973130226135,0.872049987316132,0.8410404920578,0.381465196609497
0.0470903385416213,0.951335668563843,0.98080039024353,0.957730829715729,0.926170885562897,0.352309912443161,0.219934695661068,0.875573456287384,0.934594094753265,0.883557200431824,0.864619553089142,0.383703351020813
0.0443347836101432,0.95388251543045,0.981246113777161,0.960064589977264,0.929843842983246,0.341861844062805,0.216595369577408,0.861675202846527,0.922878265380859,0.847051620483398,0.827508330345154,0.394151896238327
0.0637692654119056,0.93422669172287,0.973608732223511,0.940748035907745,0.903562366962433,0.370475232601166,0.23477813243866,0.828626930713654,0.928379833698273,0.900574564933777,0.83439576625824,0.408534973859787
0.0496393943100639,0.949496388435364,0.979448080062866,0.953305840492249,0.923053026199341,0.343870490789413,0.213194998502731,0.892787396907806,0.92961448431015,0.863091766834259,0.863603711128235,0.376796633005142
0.0457332827949303,0.953196823596954,0.980315208435059,0.954490065574646,0.927692174911499,0.331243187189102,0.313685097694397,0.891687393188477,0.908488273620606,0.811716914176941,0.841112971305847,0.390334129333496
0.0963382605856763,0.894007503986359,0.960748136043549,0.922512769699097,0.867305159568787,0.396134227514267,0.202750060558319,0.872510850429535,0.919600903987885,0.851386249065399,0.834627628326416,0.418811798095703
0.0516670873717519,0.946236550807953,0.9783576130867,0.952228307723999,0.921348333358765,0.335965901613236,0.227462368309498,0.833246827125549,0.927987933158875,0.899004757404327,0.816946029663086,0.423078298568726
0.0441258972828078,0.953974425792694,0.981606721878052,0.958828985691071,0.931097507476807,0.319948822259903,0.22582942686975,0.902885019779205,0.934495985507965,0.856502711772919,0.863039553165436,0.351978778839111
0.041319150736149,0.956640064716339,0.982864737510681,0.961627960205078,0.934907019138336,0.311452805995941,0.233248635530472,0.838537275791168,0.923431813716888,0.872705459594727,0.835655510425568,0.36903390288353
0.0400052576475908,0.958528757095337,0.983388543128967,0.962966740131378,0.937861919403076,0.305523633956909,0.247830083370209,0.89182186126709,0.918871402740479,0.836745262145996,0.849075734615326,0.375185519456863
0.0391513620694969,0.959858357906342,0.983460426330566,0.963636159896851,0.939451694488525,0.300497621297836,0.232779669463635,0.878862321376801,0.931195616722107,0.873225152492523,0.858645856380463,0.360292345285416
0.0382212561425238,0.961061537265778,0.983863055706024,0.963530659675598,0.941501617431641,0.292185068130493,0.23365688085556,0.889482855796814,0.933776497840881,0.868215680122376,0.867773711681366,0.341405481100082
0.037061622011588,0.961889624595642,0.984583497047424,0.964577913284302,0.941460371017456,0.289356619119644,0.239949771165848,0.873798191547394,0.926959455013275,0.870160520076752,0.862485527992249,0.341385692358017
0.0364005081585351,0.962435126304627,0.984708368778229,0.965774893760681,0.944160521030426,0.281126111745834,0.241100613474846,0.875371932983398,0.932632267475128,0.873253285884857,0.862228751182556,0.337431401014328
0.0356940503132371,0.963225662708283,0.98492157459259,0.964169561862946,0.943146228790283,0.27497661113739,0.219358426034451,0.881048321723938,0.934927642345429,0.870006859302521,0.861259281635284,0.339162796735764
0.0357734102830463,0.962080419063568,0.984866917133331,0.966733038425446,0.944691836833954,0.271286696195602,0.217134383022785,0.893295228481293,0.934741079807282,0.872698187828064,0.869671881198883,0.342149823904038
0.0361455793714376,0.962172150611877,0.984464943408966,0.966184020042419,0.944956004619598,0.268789261579514,0.240978424847126,0.887560248374939,0.934181571006775,0.865336298942566,0.865687847137451,0.318907469511032
0.0366555899439082,0.961539685726166,0.984337568283081,0.965052425861359,0.944160223007202,0.266852617263794,0.252238496541977,0.899684488773346,0.930699646472931,0.835447430610657,0.855025887489319,0.327210336923599
0.0351890991876331,0.963305771350861,0.985009014606476,0.966290056705475,0.946458518505096,0.258394926786423,0.279057885408402,0.889945685863495,0.927198350429535,0.843339502811432,0.856209695339203,0.33198755979538
0.0343774291072773,0.963432192802429,0.98540735244751,0.967519819736481,0.947074830532074,0.255575835704803,0.248967885375023,0.90407532453537,0.927399575710297,0.836454391479492,0.85971075296402,0.328814506530762
0.032372581161438,0.966727912425995,0.985812127590179,0.964847564697266,0.94804173707962,0.2438884973526,0.30816083073616,0.923755764961243,0.911523520946503,0.785712122917175,0.841744124889374,0.357853204011917
0.111831131228228,0.880900204181671,0.954701066017151,0.911009550094605,0.851816952228546,0.391663491725922,0.245654951334,0.859483182430267,0.905854880809784,0.827891886234283,0.815553188323975,0.399508833885193
0.0556037274283359,0.940926849842072,0.975966274738312,0.946750581264496,0.917300164699554,0.294550538063049,0.234984709918499,0.845341503620148,0.925240099430084,0.882211148738861,0.832240045070648,0.376807987689972
0.0395263056274369,0.957535982131958,0.982971727848053,0.962232530117035,0.939552366733551,0.259725630283356,0.257062069773674,0.839364886283875,0.926325142383575,0.871709287166596,0.842665076255798,0.33259728550911
0.0342908429474489,0.963947892189026,0.985311388969421,0.966953039169312,0.947453856468201,0.245624244213104,0.243664693832397,0.832403242588043,0.924503266811371,0.903870642185211,0.84957754611969,0.308030337095261
0.0318886641766258,0.966299593448639,0.986299574375153,0.969514608383179,0.951278388500214,0.235504642128944,0.256738913059235,0.861629188060761,0.928594172000885,0.871359288692474,0.857155978679657,0.30944287776947
0.0309121985456625,0.966974079608917,0.986455976963043,0.970766484737396,0.952523350715637,0.232224181294441,0.237919034957886,0.858844339847565,0.927595794200897,0.867438316345215,0.846130073070526,0.321263045072556
0.0303164631625208,0.968909800052643,0.986992478370667,0.970015525817871,0.953872680664063,0.226740494370461,0.28336567401886,0.842848122119904,0.917866826057434,0.880618751049042,0.852550625801086,0.292260140180588
0.0290873257289644,0.969463229179382,0.987557053565979,0.9716796875,0.955141305923462,0.223559483885765,0.275276185870171,0.876153111457825,0.931020438671112,0.870713770389557,0.864188492298126,0.30384835600853
0.0310285075229457,0.966923534870148,0.986640870571137,0.96956342458725,0.952421605587006,0.225775331258774,0.280274848937988,0.845069110393524,0.92929744720459,0.89271879196167,0.859766483306885,0.29852482676506
0.0294459048994661,0.968847274780273,0.987341403961182,0.97181910276413,0.955257594585419,0.219711393117905,0.293511070013046,0.858039319515228,0.929264605045319,0.87382048368454,0.857257783412933,0.294433861970902
0.028563544188634,0.969732642173767,0.987622320652008,0.972662508487701,0.956661939620972,0.213342115283012,0.287272534370422,0.865704119205475,0.931296050548554,0.87942761182785,0.864097535610199,0.298141121864319
0.0285483112798554,0.969724237918854,0.987733602523804,0.972221255302429,0.956078767776489,0.212252974510193,0.27803926885128,0.908769249916077,0.930589973926544,0.847816288471222,0.869365394115448,0.299599796533585
0.0294422870853725,0.96874988079071,0.987259864807129,0.971661150455475,0.955667018890381,0.210160657763481,0.238969796597958,0.857617676258087,0.935653269290924,0.895704567432404,0.859470009803772,0.290929347276688
0.0282246021980401,0.96973580121994,0.987595796585083,0.972770929336548,0.957475066184998,0.203188791871071,0.286009329557419,0.885845303535461,0.923589408397675,0.851933181285858,0.861393868923187,0.297228664159775
0.0278482399737274,0.970681488513947,0.987750113010407,0.972357988357544,0.958020746707916,0.20023013651371,0.277449480742216,0.85846883058548,0.934986293315888,0.89211493730545,0.866260945796967,0.287293583154678
0.0300537914629385,0.967836439609528,0.986972153186798,0.971304774284363,0.955003619194031,0.205055758357048,0.267814373373985,0.893788814544678,0.930384695529938,0.859965980052948,0.869432806968689,0.286468416452408
0.0275636207636908,0.970569729804993,0.987848877906799,0.972402095794678,0.958016514778137,0.196182429790497,0.303443722724915,0.862699091434479,0.928813576698303,0.876979410648346,0.86382132768631,0.284237861633301
0.0279512169326418,0.96976625919342,0.987799167633057,0.972774565219879,0.957951843738556,0.193053469061852,0.259022631049156,0.863320529460907,0.931995570659638,0.883525788784027,0.863570749759674,0.277044892311096
0.0265881717047075,0.97136664390564,0.988389372825623,0.974056959152222,0.95980030298233,0.187741205096245,0.271633416414261,0.836522579193115,0.925103664398193,0.871393859386444,0.844881176948547,0.283588826656342
0.0256623718356204,0.972883999347687,0.988706409931183,0.974959969520569,0.961769044399262,0.18273389339447,0.273434399366379,0.852543413639069,0.929181575775147,0.883487164974213,0.861046493053436,0.273774385452271
0.0278087202603186,0.970493614673615,0.987933218479157,0.972913980484009,0.958416819572449,0.187791675329208,0.255070952177048,0.875887215137482,0.928753316402435,0.873300611972809,0.864934980869293,0.285384953022003
0.0264926316933211,0.971776127815247,0.988313555717468,0.9741091132164,0.960598349571228,0.179347977042198,0.253802480101585,0.873197972774506,0.925656795501709,0.862112581729889,0.856189787387848,0.282140493392944
0.0267886020955482,0.970929205417633,0.988208770751953,0.973679780960083,0.959234237670898,0.181604474782944,0.229888657331467,0.884883224964142,0.934867858886719,0.879016220569611,0.869795024394989,0.271262943744659
0.0259393933204016,0.972618877887726,0.988483667373657,0.974146723747253,0.961138188838959,0.173337057232857,0.285548933148384,0.860087275505066,0.930884718894959,0.859685599803925,0.852929413318634,0.268324941396713
0.025157383488708,0.973500907421112,0.988847434520721,0.974835991859436,0.962487041950226,0.170386373996735,0.299915234446526,0.888072192668915,0.930967748165131,0.868034780025482,0.871559977531433,0.263581961393356
